COG,num_ORFs_begin,average_ORF_length,raw_alignment_length,num_ORFs_in_tree,trimmed_alignment_length,num_iterations,num_events,earliest_event_type,left_date,mid_date,right_date,exit_status,time_stamp
COG0342,818,543.9938875305623,10933,359,584,504,626,spe,3522.8500000000004,3522.8500000000004,3522.8500000000004,everything_successful,2024-10-20_10:53:00
COG4993,476,563.0231092436975,10468,265,677,None,347,spe,2323.795,2323.795,2323.795,everything_successful,2024-10-20_10:55:38
COG0243,1199,682.8965804837364,12343,480,869,263,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-20_11:05:24
COG1773,440,119.23863636363636,6118,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-10-20_11:19:25
COG4225,149,481.38255033557044,6782,52,444,104,78,spe,2327.63,2327.63,2327.63,everything_successful,2024-10-20_12:20:26
COG2110,553,225.09764918625677,12049,462,192,3001,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-20_13:20:43
COG3137,73,270.1506849315069,970,24,344,104,29,spe,1863.875,1863.875,1863.875,everything_successful,2025-01-23_03:03:26
COG3090,690,197.4231884057971,5806,671,184,2600,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-20_13:49:28
COG0666,817,434.26927784577725,43718,90,462,1400,119,spe,3144.785,3144.785,3144.785,everything_successful,2024-10-20_15:09:12
COG3293,621,145.79549114331724,1929,105,274,437,121,spe,2342.6800000000003,2342.6800000000003,2342.6800000000003,everything_successful,2024-10-20_15:31:43
COG5427,131,851.9923664122138,7446,24,1471,102,56,spe,2951.08,2951.08,2951.08,everything_successful,2025-01-23_03:33:27
COG2976,117,351.6666666666667,8431,93,234,2500,152,spe,2202.3100000000004,2202.3100000000004,2202.3100000000004,everything_successful,2024-10-20_18:07:11
COG0440,517,165.20116054158606,813,482,182,None,865,spe,3726.035,3726.035,3726.035,everything_successful,2024-10-21_05:36:43
COG3179,75,338.4533333333333,5271,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_13:42:34
COG3205,56,89.0,361,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-10-22_13:43:38
COG3098,11,116.81818181818181,207,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_13:44:27
COG3233,38,256.1578947368421,683,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_13:45:04
COG3495,47,208.48936170212767,1214,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_13:46:08
COG4455,18,271.05555555555554,335,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_13:47:13
COG3617,235,228.2468085106383,1984,117,292,None,136,hgt,3023.46,2724.2775,2425.0950000000003,everything_successful,2024-10-22_15:27:26
COG3490,21,355.3809523809524,484,19,382,117,37,spe,1679.37,1679.37,1679.37,everything_successful,2024-10-22_15:39:10
COG3426,170,351.0,1556,150,367,None,220,spe,3549.04,3549.04,3549.04,everything_successful,2024-10-22_16:55:31
COG3081,14,340.35714285714283,502,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_19:34:35
COG3861,98,246.24489795918367,2144,21,334,102,28,dup,2039.37,1999.1625,1958.955,everything_successful,2024-10-22_20:19:21
COG3242,87,63.67816091954023,138,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_20:46:42
COG4976,241,311.61410788381744,6551,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_20:47:29
COG0401,50,57.84,160,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2024-10-22_20:48:22
COG2900,60,124.58333333333333,1476,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_20:49:12
COG3482,16,286.625,564,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-22_20:50:01
COG3883,148,499.6216216216216,8189,57,438,200,80,hgt,2429.56,2146.13,1862.6999999999998,everything_successful,2024-10-22_20:56:38
COG4276,144,216.32638888888889,1387,15,455,127,20,spe,2323.795,2323.795,2323.795,everything_successful,2024-10-22_21:24:34
COG1894,465,419.80645161290323,2765,378,442,None,611,spe,2819.98,2819.98,2819.98,everything_successful,2024-10-23_01:12:03
COG3310,31,254.90322580645162,1409,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-23_04:12:54
COG2374,492,731.9085365853658,54926,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-23_05:13:47
COG2888,104,370.3269230769231,6086,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-23_05:14:31
COG3068,2,197.5,202,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-23_05:15:16
COG4248,57,608.3157894736842,4772,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-23_05:15:55
COG3103,409,394.88264058679704,20868,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-23_05:25:54
COG2431,49,230.08163265306123,688,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2024-10-23_05:26:32
COG4946,247,853.9676113360324,9929,149,1114,None,206,spe,2984.585,2984.585,2984.585,everything_successful,2024-11-01_03:34:51
COG1522,1503,161.67664670658684,6607,974,171,3001,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-23_21:21:37
COG0713,653,103.14088820826953,546,646,107,None,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-24_00:55:46
COG1131,4928,317.4724025974026,43586,3198,330,None,NA,NA,NA,NA,NA,ecceTERA_failed,2024-10-30_21:05:22
COG5483,218,175.44495412844037,1087,104,198,222,128,spe,2520.535,2520.535,2520.535,everything_successful,2024-10-31_06:00:57
COG1529,1326,668.1025641025641,5483,856,829,None,NA,NA,NA,NA,NA,ecceTERA_failed,2024-11-01_11:58:18
COG2080,1100,258.7827272727273,7226,1018,177,None,NA,NA,NA,NA,NA,ecceTERA_failed,2024-11-01_18:10:32
COG3655,230,114.13913043478261,4929,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2025-01-20_00:11:17
COG3227,296,763.5371621621622,27784,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-20_00:55:55
COG3429,54,389.3333333333333,970,29,465,131,56,hgt,2705.185,2638.2675,2571.3500000000004,everything_successful,2025-01-20_01:24:07
COG3525,317,613.1072555205047,14805,42,770,180,52,hgt,2337.75,2060.54,1783.33,everything_successful,2025-01-20_01:40:15
COG0446,392,484.9744897959184,3558,53,818,124,72,spe,1792.55,1792.55,1792.55,everything_successful,2025-01-20_01:51:10
COG1239,205,404.0780487804878,2279,82,497,215,140,spe,3209.465,3209.465,3209.465,everything_successful,2025-01-20_01:58:10
COG0366,1099,585.5641492265696,29752,48,728,200,55,spe,2538.7349999999997,2538.7349999999997,2538.7349999999997,everything_successful,2025-01-20_02:19:50
COG5398,46,238.15217391304347,354,44,251,154,63,spe,2246.435,2246.435,2246.435,everything_successful,2025-01-20_02:52:44
COG1543,249,517.574297188755,4758,194,594,1224,320,spe,3457.54,3457.54,3457.54,everything_successful,2025-01-20_04:53:03
COG2120,977,293.0562947799386,7012,353,301,1000,527,spe,3121.045,3121.045,3121.045,everything_successful,2025-01-20_05:22:23
COG5322,216,369.6574074074074,5085,88,409,1200,146,spe,3573.7,3573.7,3573.7,everything_successful,2025-01-20_05:36:33
COG0752,422,329.52843601895734,4380,384,314,2400,670,spe,3726.035,3726.035,3726.035,everything_successful,2025-01-20_09:46:24
COG3595,60,319.71666666666664,1978,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-20_11:20:59
COG2214,82,249.3170731707317,2760,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-20_11:21:50
COG2302,93,258.39784946236557,582,91,264,420,163,hgt,3160.365,2886.4224999999997,2612.48,everything_successful,2025-01-20_13:49:38
COG0213,398,423.7562814070352,2700,327,527,1200,580,spe,3794.005,3794.005,3794.005,everything_successful,2025-01-20_14:13:02
COG2154,417,113.00479616306954,2266,312,121,3001,456,hgt,2991.325,2898.4375,2805.55,everything_successful,2025-01-20_15:00:13
COG0581,625,305.6816,7662,579,303,901,NA,NA,NA,NA,NA,ecceTERA_failed,2025-01-20_15:57:51
COG3959,466,276.29399141630904,3553,430,289,3001,626,spe,3726.035,3726.035,3726.035,everything_successful,2025-01-20_15:58:08
COG0398,488,237.9139344262295,4396,355,261,1294,495,spe,3359.525,3359.525,3359.525,everything_successful,2025-01-20_16:15:06
COG1392,380,217.0157894736842,1520,356,230,500,533,spe,3099.385,3099.385,3099.385,everything_successful,2025-01-20_16:18:29
COG1055,679,422.4300441826215,6049,552,490,500,NA,NA,NA,NA,NA,ecceTERA_failed,2025-01-20_16:54:02
COG4956,319,345.3573667711599,1472,290,376,3001,559,spe,3776.2200000000003,3776.2200000000003,3776.2200000000003,everything_successful,2025-01-20_17:03:31
COG1876,182,324.4065934065934,7379,38,338,300,71,spe,2448.17,2448.17,2448.17,everything_successful,2025-01-20_19:05:24
COG0063,766,441.80026109660577,4276,540,532,3001,962,spe,3794.005,3794.005,3794.005,everything_successful,2025-01-20_20:42:47
COG0745,7273,213.98693798982538,40793,3845,244,None,NA,NA,NA,NA,NA,ecceTERA_failed,2025-01-20_21:50:34
COG4742,86,253.72093023255815,2636,39,275,400,44,spe,1761.97,1761.97,1761.97,everything_successful,2025-01-20_22:11:27
COG4178,107,560.6915887850467,2870,88,605,300,139,spe,2501.0299999999997,2501.0299999999997,2501.0299999999997,everything_successful,2025-01-20_22:18:22
COG4485,179,725.4357541899441,6688,130,833,534,216,spe,3221.0150000000003,3221.0150000000003,3221.0150000000003,everything_successful,2025-01-20_23:01:05
COG0140,407,170.96314496314497,1579,191,231,1900,313,spe,3155.64,3155.64,3155.64,everything_successful,2025-01-21_00:04:15
COG3288,487,271.80287474332647,3351,251,420,2900,400,spe,2571.3500000000004,2571.3500000000004,2571.3500000000004,everything_successful,2025-01-21_01:36:00
COG0573,606,311.9504950495049,2791,560,334,887,NA,NA,NA,NA,NA,ecceTERA_failed,2025-01-21_01:50:03
COG4198,429,394.53146853146853,1958,375,451,3001,588,spe,3522.8500000000004,3522.8500000000004,3522.8500000000004,everything_successful,2025-01-21_03:11:38
COG0609,825,340.1151515151515,5416,760,362,3001,NA,NA,NA,NA,NA,ecceTERA_failed,2025-01-21_03:58:50
COG1117,818,252.65525672371638,2017,741,280,None,NA,NA,NA,NA,NA,ecceTERA_failed,2025-01-21_06:23:19
COG4242,152,307.0921052631579,2935,129,309,1500,225,spe,3243.33,3243.33,3243.33,everything_successful,2025-01-23_15:05:32
COG1379,312,418.52884615384613,5333,205,462,1500,375,spe,4370.12,4370.12,4370.12,everything_successful,2025-01-21_14:05:02
COG0762,448,112.16741071428571,2755,403,104,3001,638,spe,3726.035,3726.035,3726.035,everything_successful,2025-01-21_18:31:23
COG0785,593,272.27655986509274,7790,450,278,404,NA,NA,NA,NA,NA,ecceTERA_failed,2025-01-21_20:12:25
COG2991,19,84.3157894736842,391,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2025-01-21_22:40:02
COG2429,9,244.22222222222223,278,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-21_22:40:05
COG4895,63,67.46031746031746,145,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2025-01-21_22:40:12
COG3538,49,478.0408163265306,1306,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-21_22:40:14
COG4339,62,230.66129032258064,1079,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-21_22:40:24
COG1745,18,90.0,119,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-21_22:40:41
COG0364,359,469.3593314763231,3668,310,526,2000,408,spe,3209.465,3209.465,3209.465,everything_successful,2025-01-23_02:47:22
COG4928,72,599.8888888888889,6306,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-22_15:29:33
COG3645,69,247.6086956521739,834,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-22_15:29:34
COG3566,9,401.55555555555554,669,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-22_15:43:58
COG3083,44,530.6363636363636,2675,25,669,103,27,spe,2123.16,2123.16,2123.16,everything_successful,2025-01-22_16:04:39
COG3114,42,61.61904761904762,148,NA,NA,NA,NA,NA,NA,NA,NA,less_than_100_alignment_len,2025-01-22_16:11:57
COG3071,100,646.89,11910,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-22_16:13:28
COG4219,396,463.8181818181818,12329,16,690,111,15,hgt,2744.13,1372.065,0.0,everything_successful,2025-01-22_16:30:43
COG3573,26,486.9230769230769,792,21,566,122,28,spe,1265.28,1265.28,1265.28,everything_successful,2025-01-22_16:43:03
COG4647,30,178.96666666666667,814,20,196,123,29,spe,2016.48,2016.48,2016.48,everything_successful,2025-01-22_16:46:10
COG4315,75,306.3466666666667,3601,20,455,102,19,dup,1392.8200000000002,696.4100000000001,0.0,everything_successful,2025-01-22_17:14:33
COG3973,109,634.5871559633027,2358,73,804,111,147,spe,2902.885,2902.885,2902.885,everything_successful,2025-01-22_17:15:17
COG5379,46,399.0,1244,40,426,134,50,spe,1796.445,1796.445,1796.445,everything_successful,2025-01-22_17:20:42
COG4759,55,311.8,636,50,344,122,74,spe,2080.605,2080.605,2080.605,everything_successful,2025-01-22_17:38:16
COG4302,58,266.2068965517241,541,35,327,102,43,spe,1887.42,1887.42,1887.42,everything_successful,2025-01-23_08:31:55
COG3296,108,140.40740740740742,1072,34,155,300,50,spe,2240.1949999999997,2240.1949999999997,2240.1949999999997,everything_successful,2025-01-22_18:06:13
COG1330,76,966.6315789473684,2889,59,1131,159,85,spe,2111.6549999999997,2111.6549999999997,2111.6549999999997,everything_successful,2025-01-22_18:13:28
COG3128,191,322.82722513089004,7319,24,377,200,44,spe,1728.66,1728.66,1728.66,everything_successful,2025-01-22_18:29:42
COG4922,67,171.955223880597,847,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-22_18:31:35
COG4370,69,385.7826086956522,1207,60,434,500,104,spe,3726.035,3726.035,3726.035,everything_successful,2025-01-22_18:35:12
COG4449,39,483.02564102564105,1996,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-22_18:52:11
COG3364,20,143.0,380,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-22_18:53:58
COG1657,209,615.933014354067,12259,136,671,700,213,hgt,3147.4449999999997,2997.105,2846.7650000000003,everything_successful,2025-01-22_18:58:39
COG3571,88,209.25,543,73,235,None,103,hgt,2803.71,2428.935,2054.16,everything_successful,2025-01-22_19:40:18
COG2838,102,687.9313725490196,893,91,746,169,118,spe,2728.775,2728.775,2728.775,everything_successful,2025-01-22_19:44:34
COG3536,227,123.95154185022027,1450,163,135,None,281,spe,2819.98,2819.98,2819.98,everything_successful,2025-01-22_20:07:09
COG4583,43,196.93023255813952,314,37,221,224,71,dup,1939.6999999999998,1866.125,1792.55,everything_successful,2025-01-23_08:25:35
COG0676,50,313.4,1641,47,314,147,61,hgt,2095.4449999999997,1809.6074999999998,1523.77,everything_successful,2025-01-22_20:19:13
COG1395,52,315.4230769230769,1399,40,326,400,81,spe,3099.385,3099.385,3099.385,everything_successful,2025-01-23_08:25:35
COG2362,200,262.875,1209,179,284,1007,238,spe,3300.21,3300.21,3300.21,everything_successful,2025-01-22_20:29:16
COG4341,83,209.86746987951807,912,57,234,166,85,hgt,1939.6999999999998,1866.125,1792.55,everything_successful,2025-01-23_08:32:26
COG3255,268,188.6492537313433,4487,132,139,246,192,spe,3209.465,3209.465,3209.465,everything_successful,2025-01-22_20:51:48
COG1786,114,193.43859649122808,2014,99,141,500,154,spe,2898.43,2898.43,2898.43,everything_successful,2025-01-22_20:59:50
COG2957,245,410.9510204081633,7326,191,395,589,275,spe,3221.0150000000003,3221.0150000000003,3221.0150000000003,everything_successful,2025-01-22_21:25:01
COG2716,133,183.0375939849624,858,128,187,528,211,spe,2728.775,2728.775,2728.775,everything_successful,2025-01-22_21:34:05
COG1144,611,321.32078559738136,6704,69,389,166,110,spe,2464.19,2464.19,2464.19,everything_successful,2025-01-22_21:37:34
COG2129,325,248.70153846153846,4087,206,259,1300,318,spe,3191.81,3191.81,3191.81,everything_successful,2025-01-22_21:50:22
COG1967,36,275.80555555555554,739,31,310,187,67,spe,3191.81,3191.81,3191.81,everything_successful,2025-01-22_22:20:10
COG1992,79,372.59493670886076,860,52,458,158,100,spe,2898.43,2898.43,2898.43,everything_successful,2025-01-22_22:31:49
COG1361,145,642.6827586206897,13413,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-22_22:33:42
COG1756,47,233.63829787234042,575,45,253,183,76,spe,2700.3950000000004,2700.3950000000004,2700.3950000000004,everything_successful,2025-01-22_22:44:46
COG3028,43,170.97674418604652,323,39,193,705,72,spe,2111.6549999999997,2111.6549999999997,2111.6549999999997,everything_successful,2025-01-22_22:48:14
COG1577,231,344.56709956709955,4695,200,347,500,343,spe,3099.385,3099.385,3099.385,everything_successful,2025-01-22_23:01:22
COG2345,195,222.4,1474,138,245,355,258,spe,3209.465,3209.465,3209.465,everything_successful,2025-01-22_23:01:27
COG0439,347,425.19596541786746,4946,291,477,494,481,spe,3025.1,3025.1,3025.1,everything_successful,2025-01-22_23:06:45
COG4923,40,231.85,649,33,264,240,34,spe,1798.435,1798.435,1798.435,everything_successful,2025-01-23_08:26:09
COG3058,74,269.31081081081084,622,64,305,202,79,hgt,1891.44,1834.8025,1778.165,everything_successful,2025-01-22_23:15:09
COG4681,40,183.075,290,40,182,141,65,spe,2043.565,2043.565,2043.565,everything_successful,2025-01-22_23:24:55
COG5304,184,89.80434782608695,424,147,102,3001,209,spe,2870.76,2870.76,2870.76,everything_successful,2025-01-22_23:24:55
COG2511,112,559.4464285714286,1371,86,651,226,150,spe,3263.21,3263.21,3263.21,everything_successful,2025-01-23_00:07:23
COG1564,184,219.35326086956522,828,176,236,3001,294,hgt,3209.465,3080.2725,2951.08,everything_successful,2025-01-23_00:20:07
COG1980,132,355.02272727272725,850,121,382,327,213,spe,3155.64,3155.64,3155.64,everything_successful,2025-01-23_00:34:22
COG4249,485,574.2536082474227,27774,30,658,102,42,spe,2154.635,2154.635,2154.635,everything_successful,2025-01-23_00:45:32
COG2243,184,245.57608695652175,1104,177,249,300,322,hgt,3154.255,3053.5775000000003,2952.9,everything_successful,2025-01-23_08:25:35
COG2078,466,275.14592274678114,3508,110,507,300,160,spe,2725.725,2725.725,2725.725,everything_successful,2025-01-23_02:00:37
COG2603,100,341.97,933,89,379,273,153,spe,2796.04,2796.04,2796.04,everything_successful,2025-01-23_02:01:22
COG1485,109,380.8165137614679,2295,98,403,1100,164,spe,2343.17,2343.17,2343.17,everything_successful,2025-01-23_02:20:24
COG0033,142,526.9014084507043,2891,125,599,1000,183,spe,2501.0299999999997,2501.0299999999997,2501.0299999999997,everything_successful,2025-01-23_03:02:48
COG3199,99,331.5858585858586,721,57,424,200,90,spe,2700.3950000000004,2700.3950000000004,2700.3950000000004,everything_successful,2025-01-23_03:03:15
COG3363,45,220.88888888888889,356,33,255,123,37,hgt,2367.4350000000004,2096.8275000000003,1826.22,everything_successful,2025-01-23_03:28:17
COG4747,299,152.1438127090301,1864,286,148,1300,438,spe,3573.7,3573.7,3573.7,everything_successful,2025-01-23_03:32:49
COG1228,1115,434.3829596412556,19935,333,516,None,512,spe,3155.64,3155.64,3155.64,everything_successful,2025-01-23_03:32:58
COG3272,149,281.8993288590604,507,110,333,500,184,spe,3347.57,3347.57,3347.57,everything_successful,2025-01-23_03:42:25
COG3463,99,555.5353535353536,3400,22,705,137,38,spe,2138.89,2138.89,2138.89,everything_successful,2025-01-23_03:48:13
COG0430,157,326.94267515923565,1497,134,356,931,214,spe,3099.385,3099.385,3099.385,everything_successful,2025-01-23_04:03:28
COG4271,38,301.07894736842104,1954,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-23_04:05:14
COG1534,200,100.49,555,186,103,2299,317,spe,3076.16,3076.16,3076.16,everything_successful,2025-01-23_04:15:02
COG3559,65,412.38461538461536,1024,35,550,124,49,spe,2571.3500000000004,2571.3500000000004,2571.3500000000004,everything_successful,2025-01-23_04:19:45
COG3741,113,288.53097345132744,1383,95,315,300,148,hgt,1996.2350000000001,1874.7075,1753.18,everything_successful,2025-01-23_08:33:24
COG4731,68,157.36764705882354,648,62,169,2000,87,hgt,3032.55,2504.45,1976.35,everything_successful,2025-01-23_04:28:10
COG2904,26,272.4230769230769,362,25,286,500,30,spe,1575.32,1575.32,1575.32,everything_successful,2025-01-23_04:32:03
COG3168,107,182.34579439252337,1045,93,199,1700,172,spe,2852.8500000000004,2852.8500000000004,2852.8500000000004,everything_successful,2025-01-23_04:33:03
COG3054,11,184.9090909090909,246,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-23_04:33:48
COG1741,489,259.6319018404908,1929,260,309,600,330,spe,2600.0,2600.0,2600.0,everything_successful,2025-01-23_04:45:48
COG2508,235,443.40851063829786,3893,101,578,135,178,spe,2499.645,2499.645,2499.645,everything_successful,2025-01-23_08:27:12
COG3094,24,128.79166666666666,154,24,134,122,41,spe,1850.35,1850.35,1850.35,everything_successful,2025-01-23_05:00:29
COG0580,356,240.3876404494382,2158,303,273,431,414,spe,3209.465,3209.465,3209.465,everything_successful,2025-01-23_05:39:18
COG4308,26,138.23076923076923,357,25,146,126,31,hgt,1977.205,1875.9375,1774.67,everything_successful,2025-01-23_08:26:09
COG1183,483,257.1946169772257,2708,414,276,3001,748,spe,3522.8500000000004,3522.8500000000004,3522.8500000000004,everything_successful,2025-01-23_06:07:14
COG4445,76,199.35526315789474,414,75,210,300,117,hgt,2361.38,2303.9075000000003,2246.435,everything_successful,2025-01-23_06:08:02
COG4193,45,498.15555555555557,3760,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-23_06:09:22
COG2878,348,310.985632183908,7349,173,291,1000,264,spe,3456.59,3456.59,3456.59,everything_successful,2025-01-23_08:25:35
COG4293,50,203.4,636,43,202,123,70,spe,2571.645,2571.645,2571.645,everything_successful,2025-01-23_07:01:15
COG2176,424,662.811320754717,7052,51,1589,200,94,spe,2954.6899999999996,2954.6899999999996,2954.6899999999996,everything_successful,2025-01-23_08:27:51
COG1387,486,264.962962962963,4296,334,287,3001,537,hgt,3456.59,3306.115,3155.64,everything_successful,2025-01-23_07:48:21
COG2195,357,393.0420168067227,1560,77,558,400,106,spe,2340.795,2340.795,2340.795,everything_successful,2025-01-23_07:50:52
COG2893,219,136.1415525114155,360,215,142,3001,370,spe,3242.11,3242.11,3242.11,everything_successful,2025-01-23_07:52:57
COG3402,49,178.48979591836735,744,46,178,200,86,spe,2722.52,2722.52,2722.52,everything_successful,2025-01-23_08:10:44
COG5265,123,590.6910569105692,2108,111,625,453,164,spe,1994.64,1994.64,1994.64,everything_successful,2025-01-23_08:21:25
COG1980,132,355.02272727272725,850,121,382,327,213,spe,3155.64,3155.64,3155.64,everything_successful,2025-01-23_08:25:35
COG0007,147,270.5034013605442,1342,136,288,1137,245,spe,3154.255,3154.255,3154.255,everything_successful,2025-01-23_09:10:38
COG1242,174,305.91954022988506,825,162,331,400,257,spe,3347.57,3347.57,3347.57,everything_successful,2025-01-23_09:37:38
COG1247,631,202.35023771790807,5111,473,192,1700,NA,NA,NA,NA,NA,ecceTERA_failed,2025-01-23_09:57:36
COG0659,585,516.6581196581196,6731,443,592,456,664,spe,3243.33,3243.33,3243.33,everything_successful,2025-01-23_10:35:28
COG1678,239,203.19246861924685,2792,233,208,2778,387,hgt,3137.4,2854.5225,2571.645,everything_successful,2025-01-23_11:44:33
COG3164,99,1026.888888888889,4233,27,1438,215,56,spe,2202.3100000000004,2202.3100000000004,2202.3100000000004,everything_successful,2025-01-23_12:02:53
COG2915,38,208.89473684210526,256,38,212,200,72,spe,1974.705,1974.705,1974.705,everything_successful,2025-01-23_12:05:30
COG3367,96,343.96875,963,87,378,None,NA,NA,NA,NA,NA,ecceTERA_failed,2025-01-23_12:07:34
COG1749,324,540.675925925926,18702,240,457,3001,476,spe,3444.34,3444.34,3444.34,everything_successful,2025-01-23_12:11:23
COG2832,129,135.48062015503876,503,96,158,736,106,hgt,2123.16,1880.9125,1638.665,everything_successful,2025-01-23_12:32:09
COG3104,283,471.62544169611306,5130,207,535,307,278,dup,3113.87,2899.625,2685.38,everything_successful,2025-01-23_12:32:14
COG5530,24,264.4583333333333,494,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-23_12:34:24
COG2238,82,147.65853658536585,416,79,153,872,158,spe,3191.81,3191.81,3191.81,everything_successful,2025-01-23_12:39:21
COG0447,179,277.46927374301674,729,176,289,400,223,hgt,2722.52,2526.505,2330.49,everything_successful,2025-01-23_12:40:26
COG2747,115,100.00869565217391,443,109,105,1305,191,spe,3037.6549999999997,3037.6549999999997,3037.6549999999997,everything_successful,2025-01-23_12:43:16
COG1072,53,294.2641509433962,2016,29,323,200,48,spe,1661.335,1661.335,1661.335,everything_successful,2025-01-23_13:34:20
COG4520,90,170.66666666666666,1578,82,162,2600,126,spe,1792.55,1792.55,1792.55,everything_successful,2025-01-23_14:03:30
COG1257,177,411.819209039548,3917,121,488,1000,172,spe,2719.62,2719.62,2719.62,everything_successful,2025-01-23_14:06:55
COG3146,152,386.14473684210526,1258,140,402,1600,242,spe,3076.16,3076.16,3076.16,everything_successful,2025-01-23_14:12:14
COG1995,480,315.62291666666664,1680,428,348,3001,656,spe,3444.34,3444.34,3444.34,everything_successful,2025-01-23_14:38:14
COG4284,131,525.3358778625955,2583,97,531,298,151,spe,3137.4,3137.4,3137.4,everything_successful,2025-01-23_14:39:52
COG0510,131,320.6793893129771,3007,79,351,500,109,spe,2082.735,2082.735,2082.735,everything_successful,2025-01-23_14:41:51
COG1461,224,503.29017857142856,2967,188,559,1083,334,spe,3726.035,3726.035,3726.035,everything_successful,2025-01-23_14:55:38
COG2461,135,303.15555555555557,1785,68,414,200,83,spe,2161.39,2161.39,2161.39,everything_successful,2025-01-23_15:02:56
COG1990,101,133.23762376237624,551,95,133,523,170,spe,3263.21,3263.21,3263.21,everything_successful,2025-01-23_15:10:39
COG1913,156,271.2564102564103,2778,48,243,105,69,spe,2640.625,2640.625,2640.625,everything_successful,2025-01-23_15:14:11
COG1524,428,456.85280373831773,14229,82,534,127,110,hgt,2041.27,1800.65,1560.03,everything_successful,2025-01-23_15:28:09
COG3079,46,186.43478260869566,274,45,193,300,73,spe,1783.08,1783.08,1783.08,everything_successful,2025-01-23_15:35:23
COG2023,57,110.56140350877193,324,46,122,200,78,spe,2898.43,2898.43,2898.43,everything_successful,2025-01-23_15:49:35
COG1306,131,447.78625954198475,3094,63,502,254,106,hgt,3023.46,2955.505,2887.55,everything_successful,2025-01-23_15:53:57
COG2502,72,311.3888888888889,426,58,377,700,104,spe,2909.195,2909.195,2909.195,everything_successful,2025-01-23_15:54:15
COG3110,3,212.66666666666666,254,NA,NA,NA,NA,NA,NA,NA,NA,less_than_20_ORFs,2025-01-23_15:55:53
COG4754,89,363.8314606741573,992,60,454,167,88,spe,3012.98,3012.98,3012.98,everything_successful,2025-01-23_16:06:47
