COG,metadata,polarity,correlation,corr_above_0.6
COG4502,Mean_Oxygen,negative,0.001481876,FALSE
COG4981,size_fraction,positive,NA,NA
COG4255,log_depth,positive,0.413326065,FALSE
COG4412,log_depth,positive,0.68693585,TRUE
COG0762,log_depth,negative,-0.710092844,TRUE
COG1918,Mean_Oxygen,negative,-0.45849513,FALSE
COG2088,log_depth,positive,0.447531872,FALSE
COG2374,sqrt_iron,positive,0.253536344,FALSE
COG3942,log_depth,positive,0.624629789,TRUE
COG4242,sqrt_iron,positive,-0.172392113,FALSE
COG5602,Mean_Oxygen,negative,-0.293629876,FALSE
COG3458,log_depth,positive,0.609085577,TRUE
COG1355,Mean_Oxygen,negative,-0.507859305,FALSE
COG4568,log_depth,positive,0.53318131,FALSE
COG5401,log_depth,positive,-0.068138203,FALSE
COG2881,Mean_Salinity,positive,0.022678691,FALSE
COG3213,Mean_Oxygen,negative,-0.573888337,FALSE
COG4869,log_depth,positive,0.555201425,FALSE
COG1940,sqrt_iron,positive,0.294944563,FALSE
COG4271,log_NO2NO3,negative,0.416242142,FALSE
COG1929,log_depth,positive,0.444988365,FALSE
COG3593,size_fraction,positive,NA,NA
COG5573,Mean_Salinity,positive,0.289852964,FALSE
COG4287,Mean_Oxygen,negative,-0.382964614,FALSE
COG4214,Mean_Oxygen,positive,0.205555513,FALSE
COG1512,sqrt_iron,positive,0.100477107,FALSE
COG4359,sqrt_iron,positive,0.293633469,FALSE
COG1180,Mean_Oxygen,negative,-0.464321057,FALSE
COG4991,log_depth,positive,0.545162106,FALSE
COG3656,log_PO4,positive,0.460897867,FALSE
COG4138,log_depth,positive,0.520559393,FALSE
COG1643,sqrt_iron,positive,0.205104412,FALSE
COG3973,log_depth,positive,0.717187064,TRUE
COG2896,sqrt_iron,positive,0.100444411,FALSE
COG2375,Mean_Oxygen,positive,-0.088525301,FALSE
COG4856,size_fraction,positive,NA,NA
COG4949,log_depth,negative,-0.353801709,FALSE
COG4568,log_PO4,positive,0.434862736,FALSE
COG1319,log_depth,positive,0.69590542,TRUE
COG1887,log_PO4,positive,0.717731074,TRUE
COG0213,log_depth,positive,0.684531084,TRUE
COG3346,log_depth,negative,-0.742400783,TRUE
COG0412,log_depth,positive,0.661909225,TRUE
COG2430,Mean_Oxygen,negative,-0.016708988,FALSE
COG5443,log_depth,positive,0.478771061,FALSE
COG3700,log_depth,positive,-0.103912776,FALSE
COG3166,log_depth,positive,0.658042786,TRUE
COG3270,log_PO4,positive,0.439759798,FALSE
COG1134,log_depth,positive,0.686565797,TRUE
COG0753,log_depth,positive,0.648305146,TRUE
COG3012,sqrt_iron,positive,0.188794046,FALSE
COG4759,Mean_Oxygen,negative,-0.493217592,FALSE
COG4474,size_fraction,negative,NA,NA
COG1820,log_depth,positive,0.42221115,FALSE
COG0243,sqrt_iron,positive,0.44619072,FALSE
COG3608,sqrt_iron,positive,0.046586174,FALSE
COG1291,log_depth,positive,0.706784724,TRUE
COG2188,sqrt_iron,positive,0.335049102,FALSE
COG1742,size_fraction,positive,NA,NA
COG3287,log_depth,positive,0.640786547,TRUE
COG3304,sqrt_iron,positive,0.280318193,FALSE
COG0311,log_depth,positive,0.714493021,TRUE
COG0427,log_depth,positive,0.572954767,FALSE
COG0759,log_depth,negative,-0.720890926,TRUE
COG2335,Mean_Oxygen,positive,0.605761273,TRUE
COG4953,size_fraction,positive,NA,NA
COG2933,log_depth,positive,0.682377965,TRUE
COG1382,log_depth,positive,0.617686236,TRUE
COG4413,size_fraction,positive,NA,NA
COG1900,sqrt_iron,positive,0.469811326,FALSE
COG3508,log_depth,positive,0.603134883,TRUE
COG4334,log_NO2NO3,negative,0.438398718,FALSE
COG3005,Mean_Oxygen,negative,-0.432717261,FALSE
COG3221,log_PO4,negative,-0.17303157,FALSE
COG1385,log_depth,negative,-0.782158253,TRUE
COG3168,log_depth,positive,0.665612094,TRUE
COG0531,log_depth,positive,0.707610603,TRUE
COG2977,Mean_Oxygen,negative,-0.49938405,FALSE
COG3940,log_PO4,positive,0.672178755,TRUE
COG2043,Mean_Oxygen,negative,-0.34033914,FALSE
COG3656,log_depth,positive,0.553496441,FALSE
COG3667,log_depth,positive,0.631232168,TRUE
COG4558,log_PO4,positive,0.170501437,FALSE
COG5518,log_PO4,positive,0.354777624,FALSE
COG0507,log_NO2NO3,negative,-0.134299243,FALSE
COG3684,Mean_Oxygen,negative,0.191777084,FALSE
COG1067,size_fraction,positive,NA,NA
COG1688,log_depth,positive,0.561343599,FALSE
COG4225,log_depth,positive,0.712371432,TRUE
COG1837,Mean_Oxygen,negative,-0.51104562,FALSE
COG1432,log_depth,positive,0.76346008,TRUE
COG1363,size_fraction,positive,NA,NA
COG5514,log_depth,positive,0.162815397,FALSE
COG0674,log_depth,positive,0.708330029,TRUE
COG1062,log_depth,positive,0.752173359,TRUE
COG3121,log_depth,positive,0.594107829,FALSE
COG1159,log_depth,negative,-0.709768879,TRUE
COG0276,sqrt_iron,negative,-0.399173836,FALSE
COG1720,log_depth,positive,0.545719814,FALSE
COG3383,sqrt_iron,positive,0.328849015,FALSE
COG3750,Mean_Oxygen,positive,0.373401894,FALSE
COG3147,log_depth,positive,0.569050979,FALSE
COG4276,size_fraction,positive,NA,NA
COG5563,Mean_Oxygen,negative,0.008243195,FALSE
COG3956,Mean_Temperature,positive,0.423371119,FALSE
COG0276,log_depth,negative,-0.684005858,TRUE
COG4106,Mean_Salinity,positive,0.219831257,FALSE
COG3637,log_depth,positive,0.625811035,TRUE
COG5653,Mean_Salinity,positive,0.146446015,FALSE
COG4856,Absolute_Latitude,positive,0.104573156,FALSE
COG3724,Mean_Oxygen,positive,0.204883809,FALSE
COG2250,sqrt_iron,positive,0.461852359,FALSE
COG2451,log_PO4,positive,0.428557904,FALSE
COG4608,Mean_Oxygen,negative,-0.338549903,FALSE
COG3559,log_NO2NO3,negative,0.202284233,FALSE
COG0543,log_depth,positive,0.689705212,TRUE
COG0616,log_depth,negative,-0.74257199,TRUE
COG0634,log_depth,positive,0.566692919,FALSE
COG3381,sqrt_iron,positive,0.632671639,TRUE
COG4638,log_depth,positive,0.496897199,FALSE
COG2384,log_PO4,positive,0.227619831,FALSE
COG3253,log_depth,positive,0.716131058,TRUE
COG3467,Mean_Oxygen,negative,-0.437254037,FALSE
COG4325,log_depth,positive,0.611817198,TRUE
COG0539,log_depth,negative,-0.731101402,TRUE
COG4454,log_PO4,negative,-0.674255247,TRUE
COG1407,Mean_Temperature,positive,0.291073613,FALSE
COG1514,Mean_Oxygen,negative,-0.47772698,FALSE
COG3298,Mean_Oxygen,negative,-0.343124802,FALSE
COG4564,log_PO4,positive,0.621072772,TRUE
COG3090,log_depth,negative,-0.620779795,TRUE
COG5479,Mean_Oxygen,negative,-0.463124684,FALSE
COG1752,log_depth,positive,0.742371416,TRUE
COG4177,Mean_Oxygen,negative,-0.078600504,FALSE
COG4219,log_depth,positive,0.628225437,TRUE
COG5394,Mean_Oxygen,negative,-0.256127079,FALSE
COG4531,Mean_Temperature,positive,0.464627553,FALSE
COG4275,log_PO4,positive,0.516732566,FALSE
COG5595,log_PO4,positive,0.389401629,FALSE
COG1055,log_depth,positive,0.698852383,TRUE
COG4669,Mean_Temperature,positive,0.146129925,FALSE
COG0451,sqrt_iron,negative,-0.171884366,FALSE
COG2717,sqrt_iron,positive,0.136299722,FALSE
COG4251,log_depth,positive,0.699560186,TRUE
COG3096,size_fraction,positive,NA,NA
COG3211,log_depth,positive,0.503114014,FALSE
COG4324,Mean_Salinity,positive,0.017480582,FALSE
COG0852,Mean_Oxygen,negative,-0.40183226,FALSE
COG1917,Mean_Salinity,positive,-0.026308508,FALSE
COG3155,log_depth,positive,0.704242078,TRUE
COG5622,log_depth,positive,0.601025567,TRUE
COG2048,log_depth,positive,0.576911304,FALSE
COG0766,log_depth,negative,-0.724175258,TRUE
COG1493,Mean_Oxygen,positive,0.305387397,FALSE
COG0609,log_PO4,positive,0.424709121,FALSE
COG3319,size_fraction,positive,NA,NA
COG2210,sqrt_iron,positive,0.254159882,FALSE
COG3762,Mean_Oxygen,positive,-0.043519735,FALSE
COG3341,size_fraction,positive,NA,NA
COG5013,log_depth,positive,0.563750554,FALSE
COG1944,log_PO4,positive,0.441076801,FALSE
COG3861,log_PO4,negative,0.226063279,FALSE
COG1670,log_depth,positive,0.691432472,TRUE
COG1977,log_depth,positive,0.722728964,TRUE
COG0438,log_PO4,negative,-0.497055566,FALSE
COG4782,log_depth,positive,0.34555137,FALSE
COG1533,Mean_Oxygen,negative,-0.656850643,TRUE
COG3440,sqrt_iron,negative,-0.538551145,FALSE
COG2128,log_depth,positive,0.714583666,TRUE
COG3872,Mean_Oxygen,negative,-0.533536014,FALSE
COG2375,log_PO4,positive,0.49885521,FALSE
COG0200,Mean_Temperature,positive,0.586503627,FALSE
COG1802,sqrt_iron,positive,0.345720741,FALSE
COG1742,log_depth,positive,0.685975119,TRUE
COG0816,log_depth,negative,-0.74370475,TRUE
COG1387,size_fraction,positive,NA,NA
COG2041,sqrt_iron,positive,0.180365972,FALSE
COG5488,Mean_Temperature,positive,0.804729934,TRUE
COG5006,size_fraction,positive,NA,NA
COG0488,Mean_Temperature,negative,-0.41734662,FALSE
COG1382,Mean_Salinity,positive,0.111651912,FALSE
COG1709,log_depth,positive,0.64645813,TRUE
COG4326,log_PO4,positive,0.344614221,FALSE
COG1485,log_depth,negative,-0.727161015,TRUE
COG0574,Mean_Oxygen,negative,-0.418446047,FALSE
COG2227,log_depth,negative,-0.716460428,TRUE
COG1480,sqrt_iron,negative,-0.318472231,FALSE
COG3899,log_depth,positive,0.745546556,TRUE
COG3720,log_depth,positive,0.260763583,FALSE
COG1920,Mean_Oxygen,negative,-0.370702408,FALSE
COG3126,log_depth,positive,0.615376719,TRUE
COG2205,Mean_Temperature,positive,-0.164472993,FALSE
COG1030,log_depth,positive,0.736063819,TRUE
COG1456,Mean_Oxygen,negative,-0.510581462,FALSE
COG3363,log_NO2NO3,positive,0.369582115,FALSE
COG3420,log_depth,positive,0.591774768,FALSE
COG4485,Mean_Oxygen,negative,-0.474150908,FALSE
COG0656,sqrt_iron,positive,0.229588808,FALSE
COG1399,sqrt_iron,positive,0.294809342,FALSE
COG1975,log_depth,positive,0.660845727,TRUE
COG4264,log_PO4,positive,0.441828486,FALSE
COG1497,Mean_Salinity,positive,-0.03747043,FALSE
COG3110,log_PO4,positive,0.326635207,FALSE
COG2329,sqrt_iron,negative,-0.592879092,FALSE
COG2048,Mean_Oxygen,negative,-0.442178745,FALSE
COG5566,size_fraction,positive,NA,NA
COG2264,Mean_Oxygen,positive,0.336876792,FALSE
COG3077,log_depth,positive,0.636591837,TRUE
COG0348,size_fraction,positive,NA,NA
COG1867,size_fraction,positive,NA,NA
COG0411,Mean_Oxygen,negative,-0.231159649,FALSE
COG3525,size_fraction,positive,NA,NA
COG3204,size_fraction,positive,NA,NA
COG5523,log_depth,negative,-0.648982401,TRUE
COG0128,log_depth,negative,-0.675348178,TRUE
COG0649,Mean_Oxygen,negative,-0.456937799,FALSE
COG1602,log_depth,positive,0.72716823,TRUE
COG1980,log_depth,positive,0.718021461,TRUE
COG2768,size_fraction,positive,NA,NA
COG3218,log_depth,positive,0.586005776,FALSE
COG4382,log_depth,positive,0.475459299,FALSE
COG1181,log_depth,negative,-0.55005647,FALSE
COG0531,size_fraction,positive,NA,NA
COG3186,log_depth,positive,0.520512365,FALSE
COG3708,log_PO4,positive,0.577853205,FALSE
COG0252,sqrt_iron,positive,-0.002073714,FALSE
COG2872,Mean_Oxygen,negative,-0.144404756,FALSE
COG4193,sqrt_iron,positive,0.566375253,FALSE
COG1842,log_depth,positive,0.568887568,FALSE
COG3059,log_depth,positive,0.609363794,TRUE
COG3272,size_fraction,positive,NA,NA
COG3365,Mean_Salinity,positive,-0.020318061,FALSE
COG0420,size_fraction,positive,NA,NA
COG0062,Mean_Oxygen,negative,-0.633027617,TRUE
COG1576,Mean_Oxygen,positive,0.491568133,FALSE
COG0444,Mean_Oxygen,negative,-0.373093521,FALSE
COG2457,Mean_Temperature,positive,0.230388964,FALSE
COG0768,log_depth,negative,-0.686360747,TRUE
COG3045,log_depth,positive,0.67215252,TRUE
COG1555,sqrt_iron,positive,0.265493303,FALSE
COG2814,log_depth,positive,0.637135775,TRUE
COG3358,size_fraction,positive,NA,NA
COG3367,size_fraction,positive,NA,NA
COG4405,log_depth,positive,0.427433391,FALSE
COG1462,Mean_Temperature,negative,-0.583396359,FALSE
COG5463,log_depth,positive,0.492738599,FALSE
COG0160,log_depth,positive,0.661328323,TRUE
COG0417,log_depth,positive,0.695457988,TRUE
COG3799,log_NO2NO3,positive,0.436675423,FALSE
COG3784,log_PO4,positive,0.379541753,FALSE
COG0325,log_depth,negative,-0.703220322,TRUE
COG3425,log_depth,positive,0.650273975,TRUE
COG4542,log_depth,positive,0.707461457,TRUE
COG4934,size_fraction,positive,NA,NA
COG1069,Mean_Salinity,positive,-0.017828731,FALSE
COG3404,size_fraction,positive,NA,NA
COG4539,log_depth,positive,0.386900087,FALSE
COG2843,log_depth,positive,0.672705885,TRUE
COG3326,log_PO4,positive,0.492365464,FALSE
COG4790,Mean_Temperature,positive,0.052395028,FALSE
COG3571,log_depth,positive,0.709224438,TRUE
COG3872,log_depth,positive,0.56161502,FALSE
COG1274,size_fraction,positive,NA,NA
COG1315,size_fraction,positive,NA,NA
COG2987,log_depth,positive,0.57828803,FALSE
COG1647,log_depth,positive,0.72258262,TRUE
COG0799,log_depth,negative,-0.733867391,TRUE
COG1646,log_depth,positive,0.698408549,TRUE
COG3391,log_depth,positive,0.748430167,TRUE
COG1852,Mean_Oxygen,negative,-0.394251027,FALSE
COG4682,log_depth,positive,0.613408212,TRUE
COG1446,size_fraction,positive,NA,NA
COG4878,log_depth,positive,0.601433394,TRUE
COG1739,size_fraction,positive,NA,NA
COG4137,Mean_Temperature,negative,-0.792169752,TRUE
COG0501,Mean_Oxygen,negative,-0.003152386,FALSE
COG0823,Mean_Oxygen,negative,-0.285561257,FALSE
COG1529,sqrt_iron,positive,0.441713706,FALSE
COG2833,sqrt_iron,positive,0.389921962,FALSE
COG3174,log_depth,positive,0.561794113,FALSE
COG2183,log_PO4,positive,0.509124613,FALSE
COG3384,size_fraction,positive,NA,NA
COG2015,size_fraction,negative,NA,NA
COG4559,Mean_Oxygen,positive,0.18019978,FALSE
COG4582,size_fraction,positive,NA,NA
COG5640,log_depth,positive,0.357982309,FALSE
COG0701,sqrt_iron,positive,0.264464754,FALSE
COG1001,log_NO2NO3,positive,0.749486353,TRUE
COG2912,size_fraction,positive,NA,NA
COG3726,log_PO4,positive,0.337340614,FALSE
COG1576,log_depth,negative,-0.715477362,TRUE
COG3609,log_depth,positive,0.498242184,FALSE
COG3417,size_fraction,positive,NA,NA
COG3425,size_fraction,positive,NA,NA
COG3579,log_depth,positive,0.342530747,FALSE
COG3734,Mean_Oxygen,positive,0.417198992,FALSE
COG1476,sqrt_iron,positive,0.277641071,FALSE
COG3295,log_PO4,positive,0.49964424,FALSE
COG3403,log_depth,positive,0.676308211,TRUE
COG1013,log_depth,positive,0.694569345,TRUE
COG5055,log_NO2NO3,negative,-0.518479572,FALSE
COG1427,log_depth,positive,0.549553032,FALSE
COG1369,Mean_Salinity,positive,0.135391895,FALSE
COG2068,log_depth,positive,0.64766069,TRUE
COG2323,log_depth,positive,0.631470703,TRUE
COG4963,log_depth,positive,0.622679302,TRUE
COG1850,log_PO4,negative,0.13436019,FALSE
COG1945,Mean_Oxygen,negative,-0.486829907,FALSE
COG2335,size_fraction,positive,NA,NA
COG2080,Mean_Oxygen,negative,-0.429198845,FALSE
COG4464,log_depth,positive,0.431649187,FALSE
COG4704,log_PO4,positive,-0.125647525,FALSE
COG4099,size_fraction,positive,NA,NA
COG1171,Mean_Oxygen,positive,0.538731496,FALSE
COG1590,log_depth,positive,0.488640088,FALSE
COG4538,log_PO4,positive,0.408873642,FALSE
COG1980,size_fraction,positive,NA,NA
COG2080,sqrt_iron,positive,0.406796863,FALSE
COG2095,sqrt_iron,positive,0.065582284,FALSE
COG4848,log_depth,positive,0.392913433,FALSE
COG4099,log_depth,positive,0.592771044,FALSE
COG4635,Mean_Oxygen,positive,0.349009071,FALSE
COG1286,Mean_Oxygen,positive,0.565829796,FALSE
COG2373,log_depth,positive,0.575163494,FALSE
COG0043,size_fraction,positive,NA,NA
COG1075,log_NO2NO3,negative,-0.234617695,FALSE
COG2206,size_fraction,positive,NA,NA
COG3442,log_depth,positive,0.17563516,FALSE
COG1597,sqrt_iron,positive,0.375642738,FALSE
COG0703,log_depth,negative,-0.730895852,TRUE
COG3138,Mean_Oxygen,positive,0.108817303,FALSE
COG4199,log_depth,positive,0.232433469,FALSE
COG4791,Mean_Temperature,positive,0.116703326,FALSE
COG0182,Mean_Oxygen,negative,-0.434320197,FALSE
COG3481,log_depth,positive,0.729524084,TRUE
COG3766,Mean_Salinity,positive,0.152962239,FALSE
COG4121,Mean_Oxygen,positive,0.426347415,FALSE
COG5293,log_depth,positive,0.591822843,FALSE
COG1656,log_depth,positive,0.62458575,TRUE
COG2922,log_PO4,positive,0.601968998,TRUE
COG1874,Mean_Oxygen,positive,0.409455868,FALSE
COG3347,Mean_Oxygen,negative,-0.302562716,FALSE
COG3838,log_depth,positive,0.62275219,TRUE
COG4399,size_fraction,positive,NA,NA
COG5461,log_depth,positive,0.647236718,TRUE
COG5652,Mean_Oxygen,negative,-0.342618853,FALSE
COG3910,sqrt_iron,positive,0.308660846,FALSE
COG0121,log_depth,positive,0.649691448,TRUE
COG1305,log_NO2NO3,negative,-0.421726413,FALSE
COG2995,log_depth,positive,0.606531628,TRUE
COG3770,Mean_Oxygen,positive,0.449690559,FALSE
COG3822,log_depth,negative,-0.674416682,TRUE
COG3812,Mean_Oxygen,positive,0.239457851,FALSE
COG4647,log_depth,positive,0.48482323,FALSE
COG1108,Mean_Oxygen,positive,0.258475225,FALSE
COG1139,log_depth,positive,0.636254463,TRUE
COG5451,size_fraction,positive,NA,NA
COG3096,log_PO4,positive,0.125342552,FALSE
COG2085,log_depth,positive,0.728097575,TRUE
COG2605,log_depth,positive,0.541779217,FALSE
COG3098,sqrt_iron,positive,0.15617662,FALSE
COG3794,sqrt_iron,negative,-0.415285592,FALSE
COG3347,log_depth,positive,0.700032061,TRUE
COG1681,Mean_Oxygen,negative,-0.364765066,FALSE
COG2176,Mean_Oxygen,negative,-0.324900052,FALSE
COG3186,size_fraction,positive,NA,NA
COG3498,log_depth,positive,0.444665692,FALSE
COG5437,Absolute_Latitude,negative,-0.110428043,FALSE
COG3102,log_depth,positive,0.068628249,FALSE
COG4850,log_depth,positive,0.579690555,FALSE
COG5502,size_fraction,positive,NA,NA
COG2032,sqrt_iron,positive,0.268917222,FALSE
COG4752,Mean_Oxygen,negative,-0.48922302,FALSE
COG0144,Mean_Oxygen,positive,0.302945287,FALSE
COG2352,sqrt_iron,negative,-0.413066312,FALSE
COG3321,log_depth,positive,0.67876146,TRUE
COG3781,size_fraction,positive,NA,NA
COG2107,log_depth,positive,0.654963626,TRUE
COG4674,log_NO2NO3,negative,-0.530527254,FALSE
COG1969,size_fraction,positive,NA,NA
COG0042,log_depth,negative,-0.714268638,TRUE
COG3839,sqrt_iron,positive,0.404084818,FALSE
COG0252,log_depth,positive,0.662333353,TRUE
COG2825,log_PO4,positive,0.432178536,FALSE
COG3068,log_depth,positive,0.508303599,FALSE
COG3057,log_depth,positive,0.50746884,FALSE
COG3380,log_depth,negative,-0.744482265,TRUE
COG0241,Mean_Oxygen,negative,-0.254540168,FALSE
COG0348,sqrt_iron,positive,0.141420641,FALSE
COG0489,log_PO4,negative,-0.353726374,FALSE
COG3012,size_fraction,positive,NA,NA
COG3321,size_fraction,positive,NA,NA
COG4397,size_fraction,positive,NA,NA
COG5301,size_fraction,negative,NA,NA
COG1718,log_depth,positive,0.56789078,FALSE
COG5607,sqrt_iron,positive,0.445354277,FALSE
COG1502,size_fraction,positive,NA,NA
COG1246,sqrt_iron,positive,0.29784436,FALSE
COG1921,Mean_Oxygen,negative,-0.532864215,FALSE
COG3175,log_depth,negative,-0.696106502,TRUE
COG3603,log_depth,positive,0.759288884,TRUE
COG4964,log_depth,positive,0.698997369,TRUE
COG0397,Mean_Oxygen,positive,0.508391059,FALSE
COG2362,log_depth,positive,0.708746585,TRUE
COG5639,log_depth,positive,0.575280272,FALSE
COG1120,log_depth,positive,0.499392285,FALSE
COG2606,Mean_Oxygen,negative,-0.157746809,FALSE
COG4421,Mean_Oxygen,negative,-0.216439838,FALSE
COG3875,log_depth,positive,0.708453192,TRUE
COG0312,log_depth,negative,-0.730612104,TRUE
COG3227,log_PO4,positive,0.629893227,TRUE
COG4242,log_depth,positive,0.596916051,FALSE
COG1564,Mean_Oxygen,negative,-0.520629002,FALSE
COG1814,log_depth,positive,0.70159548,TRUE
COG1737,Mean_Temperature,negative,-0.441568452,FALSE
COG3334,log_depth,positive,0.357690417,FALSE
COG0591,size_fraction,positive,NA,NA
COG3593,log_depth,positive,0.694125782,TRUE
COG3155,size_fraction,positive,NA,NA
COG1733,log_PO4,positive,0.263748225,FALSE
COG2081,Mean_Oxygen,positive,0.532914545,FALSE
COG3930,log_depth,positive,0.314935366,FALSE
COG1444,log_depth,positive,0.603699264,TRUE
COG1574,log_depth,positive,0.708759794,TRUE
COG2231,size_fraction,positive,NA,NA
COG2908,log_PO4,negative,-0.184868197,FALSE
COG2990,log_depth,positive,0.445866677,FALSE
COG3489,Absolute_Latitude,negative,-0.231751022,FALSE
COG3940,size_fraction,positive,NA,NA
COG4585,log_depth,positive,0.679077458,TRUE
COG3552,Mean_Oxygen,negative,-0.40395482,FALSE
COG1957,Mean_Oxygen,negative,-0.331037473,FALSE
COG0390,log_depth,positive,0.739631347,TRUE
COG0598,sqrt_iron,positive,0.053999272,FALSE
COG2188,Mean_Temperature,negative,-0.667324282,TRUE
COG3266,log_PO4,positive,0.415079506,FALSE
COG4592,size_fraction,positive,NA,NA
COG4695,Absolute_Latitude,negative,-0.177269873,FALSE
COG4946,log_depth,positive,0.638026166,TRUE
COG3855,log_depth,positive,0.130102511,FALSE
COG3327,log_depth,positive,0.669666915,TRUE
COG0214,log_depth,positive,0.691457904,TRUE
COG0542,log_NO2NO3,negative,-0.517081598,FALSE
